owners_number,pts,year,price,with_nds,is_oficial,city,parents_ids_len,mileage,state_not_beaten,images_count,cylinder_amount,cylinder_order,displacement,engine,gear,horse_power,mark,model_info,moto_type,stroke_amount,transmission
4,DUPLICATE,2012,820000,False,False,Красноярск,7,25000,True,17.0,CYLINDERS_4,LINE,999,INJECTOR,CHAIN,191.0,Suzuki,GSX_R_1000,SPORTBIKE,STROKES_4,TRANSMISSION_6
4,ORIGINAL,1995,205000,False,False,Озерное,8,38267,True,5.0,CYLINDERS_2,V_TYPE,400,CARBURETOR,CARDAN,33.0,Suzuki,VS_400_INTRUDER,CHOPPER,STROKES_4,TRANSMISSION_5
3,ORIGINAL,2003,370000,False,False,Солнечногорск,8,58000,True,10.0,CYLINDERS_4,LINE,600,INJECTOR,CHAIN,110.0,Honda,CBR_600_F,SPORTTOURISM,STROKES_4,TRANSMISSION_6
3,DUPLICATE,1997,225000,False,False,Орехово-Зуево,7,50000,True,8.0,CYLINDERS_4,LINE,399,CARBURETOR,CHAIN,53.0,Yamaha,FZ_400,SPORTTOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2007,850000,False,False,Дмитров,7,15336,True,6.0,CYLINDERS_2,V_TYPE,1304,INJECTOR,BELT,73.0,Yamaha,XVS_1300,CRUISER,STROKES_4,TRANSMISSION_5
3,ORIGINAL,1996,150000,False,False,Орск,7,33000,True,1.0,CYLINDERS_4,LINE,399,CARBURETOR,CHAIN,58.0,Kawasaki,ZZR_400,SPORTTOURISM,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2010,1500000,False,False,Тверь,7,60000,True,7.0,CYLINDERS_6,OPPOSITE,1800,INJECTOR,CARDAN,118.0,Honda,GL_1800,TOURISM,STROKES_4,TRANSMISSION_5
3,ORIGINAL,2009,500000,False,False,Москва,6,56500,True,17.0,CYLINDERS_4,LINE,600,INJECTOR,CHAIN,98.0,Yamaha,FZ6,ROAD,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2002,280000,False,False,Дубна,7,28000,True,3.0,CYLINDERS_4,LINE,600,CARBURETOR,CHAIN,120.0,Yamaha,YZF_R6,SPORTBIKE,STROKES_4,TRANSMISSION_6
2,ORIGINAL,1998,199000,False,False,Москва,6,40000,True,9.0,CYLINDERS_4,LINE,900,CARBURETOR,CHAIN,143.0,Kawasaki,ZX_9_NINJA,SPORTBIKE,STROKES_4,TRANSMISSION_6
1,ORIGINAL,1993,65000,False,False,Шатура,7,5,True,8.0,CYLINDERS_1,LINE,125,CARBURETOR,CHAIN,10.0,Minsk (Минск),3_112,ROAD,STROKES_2,TRANSMISSION_4
2,ORIGINAL,2002,300000,False,False,Санкт-Петербург,6,32000,True,3.0,CYLINDERS_4,LINE,600,INJECTOR,CHAIN,124.0,Suzuki,GSX_R_600,SUPERSPORT,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2000,345000,False,False,Воронеж,7,60000,True,28.5,CYLINDERS_4,LINE,929,INJECTOR,CHAIN,158.0,Honda,CBR_929,SPORTBIKE,STROKES_4,TRANSMISSION_6
3,ORIGINAL,2008,750000,False,False,Москва,6,19000,True,7.0,CYLINDERS_2,V_TYPE,1200,INJECTOR,Not_info,58.0,Harley-Davidson,SPORTSTER_,CHOPPER,STROKES_4,TRANSMISSION_5
2,ORIGINAL,2012,430000,False,False,Москва,6,60000,True,6.0,CYLINDERS_2,LINE,650,INJECTOR,CHAIN,72.0,Kawasaki,ER_6,ROAD,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2005,395000,False,False,Москва,6,24573,True,23.0,CYLINDERS_1,LINE,250,CARBURETOR,CHAIN,21.0,Yamaha,XT_250_SEROW,OFFROAD_ENDURO,STROKES_4,TRANSMISSION_5
2,ORIGINAL,2018,980000,False,True,Москва,6,28800,True,12.0,CYLINDERS_2,OPPOSITE,1170,INJECTOR,CARDAN,125.0,BMW,R_1200_R,NAKEDBIKE,STROKES_4,TRANSMISSION_6
3,ORIGINAL,2016,970000,False,True,Москва,6,8700,True,5.0,CYLINDERS_2,LINE,798,INJECTOR,BELT,89.0,BMW,F_800_GT,TOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2007,605000,False,False,Москва,6,32806,True,25.0,CYLINDERS_4,LINE,1000,INJECTOR,CHAIN,125.0,Kawasaki,Z_1000,NAKEDBIKE,STROKES_4,TRANSMISSION_6
4,DUPLICATE,2012,1210000,False,True,Москва,6,47555,True,8.0,CYLINDERS_6,LINE,1650,INJECTOR,CARDAN,160.0,BMW,K_1600_GT,TOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2002,610000,False,False,Москва,6,23973,True,25.0,CYLINDERS_4,LINE,1300,INJECTOR,CARDAN,143.0,Yamaha,FJR_1300,SPORTTOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2020,1250000,False,True,Красноярск,7,4459,True,14.0,CYLINDERS_2,V_TYPE,750,INJECTOR,BELT,71.0,Harley-Davidson,VRSCR,CRUISER,STROKES_4,TRANSMISSION_6
4,ORIGINAL,2000,1070000,False,True,Москва,6,30300,True,4.0,CYLINDERS_2,OPPOSITE,1170,INJECTOR,CARDAN,63.0,BMW,R_1200,CLASSIC,STROKES_4,TRANSMISSION_6
4,ORIGINAL,2009,530000,False,False,Москва,6,40666,True,22.0,CYLINDERS_4,LINE,600,INJECTOR,CHAIN,98.0,Yamaha,FZ6,ROAD,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2006,760000,False,False,Москва,6,63035,True,26.0,CYLINDERS_2,OPPOSITE,1200,INJECTOR,CARDAN,100.0,BMW,R_1200_GS,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2015,715000,False,False,Москва,6,6294,True,11.0,CYLINDERS_2,LINE,800,INJECTOR,BELT,95.0,BMW,F_800_GT,SPORTTOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2007,495000,False,False,Москва,6,71815,True,11.0,CYLINDERS_4,LINE,1200,INJECTOR,CARDAN,130.0,BMW,K_1200_GT,SPORTTOURISM,STROKES_4,TRANSMISSION_6
3,ORIGINAL,1997,270000,False,False,Красноярск,7,70000,True,5.0,CYLINDERS_2,V_TYPE,400,CARBURETOR,CARDAN,33.0,Yamaha,XVS_400,CUSTOM,STROKES_4,TRANSMISSION_4
3,ORIGINAL,2012,700000,False,False,Москва,6,27000,True,9.0,CYLINDERS_2,V_TYPE,650,CARBURETOR,CHAIN,70.0,Suzuki,V_STROM_DL_650,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2012,620000,False,False,Москва,6,27500,True,16.0,CYLINDERS_2,LINE,700,INJECTOR,CHAIN,50.0,Honda,NC_700_X,SPORTENDURO,STROKES_4,TRANSMISSION_6
3,DUPLICATE,2003,420000,False,False,Дедовск,7,52000,True,8.0,CYLINDERS_4,LINE,1300,INJECTOR,CARDAN,143.0,Yamaha,FJR_1300,TOURISM,STROKES_4,TRANSMISSION_6
3,DUPLICATE,2003,445000,False,False,Подольск,7,43000,True,11.0,CYLINDERS_4,V_TYPE,800,INJECTOR,CHAIN,106.0,Honda,VFR,SPORTTOURISM,STROKES_4,TRANSMISSION_6
2,ORIGINAL,1999,265000,False,False,Сочи,7,65000,True,1.0,CYLINDERS_4,LINE,600,CARBURETOR,CHAIN,105.0,Honda,CBR_600_F,SPORTTOURISM,STROKES_4,TRANSMISSION_6
2,ORIGINAL,1993,300000,False,False,Кострома,7,13000,True,4.0,CYLINDERS_2,V_TYPE,800,CARBURETOR,CARDAN,53.0,Suzuki,VS_800_INTRUDER,CHOPPER,STROKES_4,TRANSMISSION_5
3,ORIGINAL,2017,850000,False,False,Серпухов,7,29500,True,12.0,CYLINDERS_2,LINE,750,INJECTOR,Not_info,55.0,Honda,NC_750_X,ROAD,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2012,599999,False,False,Ставрополь,7,12000,True,11.0,CYLINDERS_1,LINE,650,INJECTOR,CHAIN,51.0,BMW,G_650_GS,TOURIST_ENDURO,STROKES_4,TRANSMISSION_5
2,ORIGINAL,2014,750000,False,False,Москва,6,12000,True,10.0,CYLINDERS_2,V_TYPE,745,INJECTOR,CHAIN,55.0,Honda,NC_750,ROAD,STROKES_4,TRANSMISSION_6
4,ORIGINAL,2009,900000,False,False,Москва,6,7676,True,19.0,CYLINDERS_2,V_TYPE,942,INJECTOR,BELT,54.0,Yamaha,XVS_950,CRUISER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2011,540000,False,False,Москва,6,17544,True,25.0,CYLINDERS_2,LINE,865,CARBURETOR,CHAIN,60.0,Triumph,SPEEDMASTER,CHOPPER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2008,485000,False,False,Москва,6,55887,True,25.0,CYLINDERS_2,LINE,800,INJECTOR,BELT,85.0,BMW,F_800_ST,ROAD,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2013,130000,False,False,Балаково,7,11500,True,20.0,CYLINDERS_1,LINE,250,CARBURETOR,CHAIN,21.0,Baltmotors,ENDURO_250,ALLROUND,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2021,160000,False,False,Красноярск,7,10,True,2.0,CYLINDERS_1,LINE,250,CARBURETOR,CHAIN,21.0,Motoland,ENDURO_250,TOURIST_ENDURO,STROKES_4,TRANSMISSION_4
1,ORIGINAL,1998,230000,False,False,Краснодар,7,30000,True,5.0,CYLINDERS_2,V_TYPE,400,CARBURETOR,Not_info,30.0,Yamaha,XVS_400,CHOPPER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2010,630000,False,False,Тверь,7,22400,True,19.0,CYLINDERS_4,LINE,1000,INJECTOR,CHAIN,150.0,Yamaha,FZ1,SPORTBIKE,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2003,360000,False,False,Москва,6,28000,True,7.0,CYLINDERS_2,V_TYPE,992,INJECTOR,CHAIN,84.0,Ducati,MULTISTRADA,TOURISM,STROKES_4,TRANSMISSION_6
3,ORIGINAL,2015,610000,False,False,Москва,6,10500,True,5.0,CYLINDERS_2,LINE,650,INJECTOR,CHAIN,72.0,Kawasaki,ER_6N,NAKEDBIKE,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2019,545000,False,False,Москва,6,4400,True,3.0,CYLINDERS_2,LINE,321,INJECTOR,CHAIN,42.0,Yamaha,YZF_R3,SPORTBIKE,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2013,1250000,False,False,Москва,6,12000,True,9.0,CYLINDERS_4,V_TYPE,1200,INJECTOR,Not_info,173.0,Honda,VFR_1200,SPORTTOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2005,850000,False,False,Москва,6,89000,True,6.0,CYLINDERS_2,V_TYPE,1450,CARBURETOR,BELT,67.0,Harley-Davidson,ELECTRA_GLIDE_,TOURISM,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2006,630000,False,False,Москва,6,22000,True,10.0,CYLINDERS_4,LINE,998,INJECTOR,Not_info,150.0,Yamaha,FZ1,SPORTTOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2013,670000,False,False,Москва,6,27000,True,11.0,CYLINDERS_4,LINE,749,INJECTOR,Not_info,106.0,Suzuki,GSR_750,NAKEDBIKE,STROKES_4,TRANSMISSION_6
3,ORIGINAL,2008,450000,False,False,Королёв,7,63500,True,12.0,CYLINDERS_4,LINE,600,INJECTOR,CHAIN,98.0,Yamaha,XJ6,SPORTTOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2018,1500000,False,False,Москва,6,1090,True,14.0,CYLINDERS_2,V_TYPE,1811,INJECTOR,BELT,92.0,Indian,CHIEF,CRUISER,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2020,1850000,False,True,Самара,7,5,True,7.0,CYLINDERS_2,V_TYPE,1200,INJECTOR,BELT,67.0,Harley-Davidson,SPORTSTER_,ROAD,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2005,525000,False,False,Раменское,8,49000,True,16.0,CYLINDERS_4,LINE,1200,INJECTOR,Not_info,98.0,BMW,K_1200_LT,TOURISM,STROKES_4,TRANSMISSION_5_FORWARD_AND_BACK
1,ORIGINAL,2007,725000,False,False,Раменское,8,75000,True,4.0,CYLINDERS_2,OPPOSITE,1200,INJECTOR,Not_info,117.5,BMW,R_1200_GS_ADV,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
3,ORIGINAL,2005,444000,False,False,Люберцы,7,30600,True,4.0,CYLINDERS_1,LINE,400,CARBURETOR,CHAIN,40.0,Suzuki,DR_Z_400_SM,SUPERMOTARD,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2020,600000,False,False,Санкт-Петербург,6,3,True,5.0,CYLINDERS_1,LINE,310,INJECTOR,CHAIN,34.0,BMW,G_310_GS,ROAD,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2011,580000,False,False,Саратов,7,10500,True,10.0,CYLINDERS_4,LINE,600,INJECTOR,CHAIN,77.0,Yamaha,XJ6,NAKEDBIKE,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2012,420000,False,False,Москва,6,27000,True,9.0,CYLINDERS_2,LINE,650,INJECTOR,CHAIN,72.0,Kawasaki,ER_6,ROAD,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2017,1715000,False,False,Москва,6,12475,True,11.0,CYLINDERS_2,V_TYPE,1200,INJECTOR,CHAIN,163.0,Ducati,DIAVEL,CRUISER,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2018,225000,False,False,Москва,6,8745,True,3.0,CYLINDERS_1,LINE,200,CARBURETOR,CHAIN,23.0,Bajaj,PULSAR,ROAD,STROKES_4,TRANSMISSION_5
3,ORIGINAL,2007,650000,False,False,Раменское,8,10200,True,11.0,CYLINDERS_2,V_TYPE,1300,CARBURETOR,CARDAN,76.0,Honda,VTX1300,CRUISER,STROKES_4,TRANSMISSION_5
3,DUPLICATE,2016,800000,False,False,Москва,6,9723,True,9.0,CYLINDERS_2,LINE,800,INJECTOR,Not_info,87.0,BMW,F_800_R,NAKEDBIKE,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2012,800000,False,False,Москва,6,5502,True,14.0,CYLINDERS_2,V_TYPE,800,INJECTOR,CARDAN,52.0,Suzuki,BOULEVARD_C50,CRUISER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2002,660000,False,False,Владивосток,7,50000,True,28.5,CYLINDERS_2,V_TYPE,1450,INJECTOR,BELT,71.0,Harley-Davidson,ELECTRA_GLIDE_,CRUISER,STROKES_4,TRANSMISSION_5
4,ORIGINAL,2016,150000,False,False,Казань,7,16000,True,3.0,CYLINDERS_1,LINE,200,CARBURETOR,CHAIN,24.0,Bajaj,PULSAR_AS_200,SPORTTOURISM,STROKES_4,TRANSMISSION_6
3,ORIGINAL,2014,90000,False,False,Иваново,7,8757,True,5.0,CYLINDERS_1,LINE,200,CARBURETOR,CHAIN,13.0,Racer,RANGER,TOURIST_ENDURO,STROKES_4,TRANSMISSION_5
2,ORIGINAL,2001,300000,False,False,Альметьевск,6,15900,True,7.0,CYLINDERS_2,V_TYPE,400,CARBURETOR,CARDAN,33.0,Yamaha,XVS_400,CHOPPER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2017,1100000,False,False,Москва,6,900,True,13.0,CYLINDERS_2,LINE,750,INJECTOR,CHAIN,55.0,Honda,NC_750_X,TOURIST_ENDURO,STROKES_4,AUTOMATIC
4,ORIGINAL,1999,180000,False,False,Ханты-Мансийск,7,76000,True,3.0,CYLINDERS_4,LINE,899,CARBURETOR,CHAIN,141.0,Kawasaki,ZX_9_NINJA,SPORTBIKE,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2019,950000,False,False,Москва,6,18961,True,13.0,CYLINDERS_2,LINE,750,INJECTOR,Not_info,55.0,Honda,NC_750_X,SPORTENDURO,STROKES_4,AUTOMATIC
1,ORIGINAL,2015,1770000,False,False,Котельники,7,18300,True,3.0,CYLINDERS_6,LINE,1600,INJECTOR,CARDAN,160.0,BMW,K_1600_GTL,ROAD,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2014,840000,False,False,Нижний Новгород,7,4976,True,10.0,CYLINDERS_2,OPPOSITE,745,INJECTOR,CARDAN,41.0,Урал,GEAR_UP_OUTFIT,ROAD,STROKES_4,TRANSMISSION_4_FORWARD_AND_BACK
1,ORIGINAL,2018,875000,False,False,Владивосток,7,25000,True,14.0,CYLINDERS_4,LINE,1000,INJECTOR,Not_info,142.0,Kawasaki,Z_1000SX,SPORTTOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2011,690000,False,False,Раменское,8,49000,True,9.0,CYLINDERS_2,V_TYPE,1700,INJECTOR,Not_info,73.0,Kawasaki,VN1700_VULCAN,TOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2012,680000,False,False,Раменское,8,15000,True,11.0,CYLINDERS_4,V_TYPE,800,INJECTOR,Not_info,106.0,Honda,VFR_800X_CROSSRUNNER,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2014,700000,False,False,Раменское,8,18000,True,8.0,CYLINDERS_4,LINE,1000,INJECTOR,Not_info,125.0,Honda,CB_1000R,NAKEDBIKE,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2018,1390000,False,True,Самара,7,26713,True,14.0,CYLINDERS_2,V_TYPE,1200,INJECTOR,BELT,82.0,Harley-Davidson,FORTY_EIGHT,ROAD,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2008,780000,False,False,Королёв,7,58400,True,20.0,CYLINDERS_2,V_TYPE,1584,INJECTOR,BELT,70.0,Harley-Davidson,HERITAGE,CRUISER,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2007,720000,False,False,Динская,8,73040,True,20.0,CYLINDERS_2,V_TYPE,1500,INJECTOR,Not_info,71.0,Harley-Davidson,ELECTRA_GLIDE_,CRUISER,STROKES_4,TRANSMISSION_6
1,ORIGINAL,1995,210000,False,False,Бородино,7,8500,True,7.0,CYLINDERS_2,V_TYPE,399,CARBURETOR,Not_info,40.0,Yamaha,XV_400_VIRAGO,CHOPPER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,1997,220000,False,False,Бородино,7,23000,True,7.0,CYLINDERS_2,V_TYPE,399,CARBURETOR,CARDAN,40.0,Yamaha,XV_400_VIRAGO,CHOPPER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2013,1250000,False,False,Москва,6,13471,True,25.0,CYLINDERS_4,V_TYPE,1200,INJECTOR,CARDAN,129.0,Honda,VFR_1200X_XD,TOURIST_ENDURO,STROKES_4,AUTOMATIC
2,ORIGINAL,2008,550000,False,False,Семкино,7,20000,True,3.0,CYLINDERS_2,V_TYPE,1100,CARBURETOR,CARDAN,65.0,Yamaha,XVS_1100,CHOPPER,STROKES_4,TRANSMISSION_5
4,ORIGINAL,2011,300000,False,False,Москва,6,19000,True,15.0,CYLINDERS_2,LINE,250,INJECTOR,CHAIN,34.0,Kawasaki,_NINJA,SPORTBIKE,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2005,199000,False,False,Бородино,7,19000,True,7.0,CYLINDERS_1,LINE,200,CARBURETOR,Not_info,16.0,Suzuki,RV_200_VANVAN,CROSS_COUNTRY,STROKES_4,TRANSMISSION_5
4,DUPLICATE,1995,248000,False,False,Москва,6,53000,True,13.0,CYLINDERS_4,LINE,400,CARBURETOR,CHAIN,53.0,Honda,CB_400,CLASSIC,STROKES_4,TRANSMISSION_5
2,ORIGINAL,2013,1250000,False,False,Вятские Поляны,7,5637,True,6.0,CYLINDERS_2,OPPOSITE,1200,INJECTOR,Not_info,110.0,BMW,R_1200_GS,SPORTENDURO,STROKES_4,TRANSMISSION_6
3,ORIGINAL,2009,750000,False,False,Одинцово,8,22000,True,8.0,CYLINDERS_2,V_TYPE,1800,INJECTOR,CARDAN,115.0,Suzuki,INTRUDER_C1800R__VLR1800_,CRUISER,STROKES_4,TRANSMISSION_5
2,ORIGINAL,1991,240000,False,False,Москва,6,52000,True,4.0,CYLINDERS_4,LINE,600,CARBURETOR,CHAIN,102.0,Honda,CBR_600_F,SPORTTOURISM,STROKES_4,TRANSMISSION_6
3,ORIGINAL,2006,870000,False,False,Москва,6,16720,True,10.0,CYLINDERS_2,V_TYPE,1800,INJECTOR,CARDAN,127.0,Suzuki,BOULEVARD,CRUISER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2012,30000,False,False,Екатеринбург,7,4000,True,2.0,CYLINDERS_1,LINE,50,INJECTOR,Not_info,8.5,Другие,MOPEDI,CLASSIC,STROKES_4,VARIATOR
2,ORIGINAL,2017,940000,False,False,Москва,6,13000,True,14.0,CYLINDERS_2,LINE,750,INJECTOR,Not_info,55.0,Honda,NC_750_X,SPORTENDURO,STROKES_4,AUTOMATIC
2,ORIGINAL,2019,125000,False,False,Санкт-Петербург,6,8500,True,7.0,CYLINDERS_1,LINE,270,CARBURETOR,CHAIN,19.0,Racer,RANGER,TOURIST_ENDURO,STROKES_4,TRANSMISSION_5
2,ORIGINAL,1993,180000,False,False,Обнинск,7,46000,True,4.0,CYLINDERS_2,V_TYPE,400,CARBURETOR,CHAIN,33.0,Honda,STEED,CHOPPER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2002,410000,False,False,Владивосток,7,71000,True,19.0,CYLINDERS_4,LINE,1200,INJECTOR,CARDAN,98.0,BMW,K_1200_LT,CRUISER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2012,900000,False,False,Раменское,8,36000,True,18.0,CYLINDERS_2,V_TYPE,1810,INJECTOR,Not_info,73.5,Harley-Davidson,HERITAGE,CHOPPER,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2015,805000,False,False,Москва,6,39925,True,13.0,CYLINDERS_4,LINE,999,INJECTOR,CHAIN,150.0,Suzuki,GSX_S_1000_F,SPORTTOURISM,STROKES_4,TRANSMISSION_6
3,ORIGINAL,2003,410000,False,False,Москва,6,25000,True,13.0,CYLINDERS_4,LINE,600,INJECTOR,CHAIN,117.0,Honda,CBR_600_RR,SPORTBIKE,STROKES_4,TRANSMISSION_6
3,ORIGINAL,2015,680000,False,False,Москва,6,26000,True,6.0,CYLINDERS_2,V_TYPE,750,INJECTOR,BELT,57.0,Harley-Davidson,STREET,CRUISER,STROKES_4,TRANSMISSION_6
3,ORIGINAL,1994,199999,False,False,Москва,6,15000,True,9.0,CYLINDERS_4,LINE,400,CARBURETOR,CHAIN,53.0,Honda,CB_400,ROAD,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2009,800000,False,False,Москва,6,37000,True,7.0,CYLINDERS_4,LINE,1300,INJECTOR,Not_info,145.0,Yamaha,FJR_1300,SPORTTOURISM,STROKES_4,AUTOMATIC
3,ORIGINAL,1998,270000,False,False,Щелково,8,20000,True,7.0,CYLINDERS_1,LINE,250,CARBURETOR,Not_info,31.0,Suzuki,DJEBEL_250,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2000,800000,False,False,Санкт-Петербург,6,5713,True,6.0,CYLINDERS_2,OPPOSITE,1200,INJECTOR,CARDAN,61.0,BMW,R_1200,CRUISER,STROKES_4,TRANSMISSION_6
2,ORIGINAL,1997,385000,False,False,Санкт-Петербург,6,35000,True,12.0,CYLINDERS_4,LINE,1300,CARBURETOR,CHAIN,100.0,Honda,X4,ROAD,STROKES_4,TRANSMISSION_5
2,ORIGINAL,2018,530000,False,False,Санкт-Петербург,6,6550,True,15.0,CYLINDERS_1,LINE,313,INJECTOR,CHAIN,34.0,BMW,G310R,NAKEDBIKE,STROKES_4,TRANSMISSION_6
3,ORIGINAL,2018,500000,False,False,Санкт-Петербург,6,8500,True,17.0,CYLINDERS_1,LINE,310,INJECTOR,CHAIN,34.0,BMW,G310R,NAKEDBIKE,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2018,515000,False,False,Санкт-Петербург,6,8788,True,16.0,CYLINDERS_1,LINE,310,INJECTOR,CHAIN,34.0,BMW,G310R,NAKEDBIKE,STROKES_4,TRANSMISSION_6
3,ORIGINAL,2019,525000,False,False,Санкт-Петербург,6,8650,True,15.0,CYLINDERS_1,LINE,313,INJECTOR,CHAIN,34.0,BMW,G310R,NAKEDBIKE,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2014,620000,False,False,Санкт-Петербург,6,700,True,17.0,CYLINDERS_1,LINE,300,INJECTOR,CHAIN,31.0,Honda,CBR_300,SPORTBIKE,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2020,1650000,False,False,Москва,6,2500,True,3.0,CYLINDERS_2,LINE,900,INJECTOR,Not_info,105.0,BMW,F_900_XR,SPORTTOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2002,600000,False,False,Москва,6,38633,True,9.0,CYLINDERS_2,V_TYPE,1600,CARBURETOR,BELT,115.0,Harley-Davidson,ELECTRA_GLIDE_,CRUISER,STROKES_4,TRANSMISSION_5
2,ORIGINAL,2017,647000,False,False,Москва,6,22000,True,3.0,CYLINDERS_2,LINE,649,INJECTOR,CHAIN,68.0,Kawasaki,NINJA_650,SPORTTOURISM,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2017,1670000,False,False,Подольск,7,5460,True,10.0,CYLINDERS_4,LINE,1000,INJECTOR,CHAIN,199.0,BMW,S_1000_RR,SUPERSPORT,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2015,1830000,False,False,Петрово-Дальнее,7,6300,True,5.0,CYLINDERS_2,V_TYPE,1690,INJECTOR,BELT,79.0,Harley-Davidson,BREAKOUT,CRUISER,STROKES_4,TRANSMISSION_6
1,ORIGINAL,1997,219000,False,False,Бородино,7,2985,True,7.0,CYLINDERS_2,V_TYPE,400,CARBURETOR,Not_info,33.0,Honda,STEED,CHOPPER,STROKES_4,TRANSMISSION_5
2,ORIGINAL,2015,55000,False,False,Павловск,7,10000,True,4.0,CYLINDERS_1,OPPOSITE,200,CARBURETOR,CHAIN,13.0,Stels,DELTA,ROAD,STROKES_4,TRANSMISSION_5
2,ORIGINAL,2002,310000,False,False,Киров,7,30,True,3.0,CYLINDERS_2,V_TYPE,951,INJECTOR,Not_info,130.0,BRP,RYKER,TRICYCLE,STROKES_2,VARIATOR
1,ORIGINAL,2012,279000,False,False,Бородино,7,7400,True,7.0,CYLINDERS_2,LINE,250,INJECTOR,Not_info,24.0,Suzuki,GW_250,NAKEDBIKE,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2007,655500,False,False,Москва,6,13725,True,5.0,CYLINDERS_4,LINE,1000,INJECTOR,Not_info,128.5,Kawasaki,Z_1000,CLASSIC,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2001,418000,False,False,Москва,6,34136,True,5.0,CYLINDERS_4,LINE,1000,CARBURETOR,Not_info,143.0,Yamaha,FZS_1000,CLASSIC,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2009,515000,False,False,Калуга,7,67500,True,28.5,CYLINDERS_4,LINE,1352,INJECTOR,CARDAN,117.0,Kawasaki,1400_GTR,SPORTTOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2011,579000,False,False,Москва,6,34000,True,10.0,CYLINDERS_4,LINE,999,INJECTOR,CHAIN,140.0,Kawasaki,Z_1000SX,SPORTTOURISM,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2007,800000,False,False,Нижний Новгород,7,21000,True,5.0,CYLINDERS_2,V_TYPE,1600,INJECTOR,Not_info,85.0,Yamaha,XV_1700_WARRIOR,CRUISER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2015,998000,False,False,Москва,6,45369,True,19.0,CYLINDERS_4,V_TYPE,1200,INJECTOR,Not_info,129.0,Honda,VFR_1200X_XD,TOURIST_ENDURO,STROKES_4,AUTOMATIC
