owners_number,pts,year,price,with_nds,is_oficial,city,parents_ids_len,mileage,state_not_beaten,images_count,cylinder_amount,cylinder_order,displacement,engine,gear,horse_power,mark,model_info,moto_type,stroke_amount,transmission
3,ORIGINAL,2012,500000,False,False,Зеленоград,7,22000.0,True,5.0,CYLINDERS_2,LINE,800,INJECTOR,CHAIN,87.0,BMW,F_800_R,NAKEDBIKE,STROKES_4,AUTOMATIC
3,ORIGINAL,2009,650000,False,False,Москва,6,40300.0,True,18.0,CYLINDERS_2,LINE,996,INJECTOR,CHAIN,150.0,Yamaha,FZ1,SPORTTOURISM,STROKES_4,TRANSMISSION_6
3,ORIGINAL,1995,220000,False,False,Владимир,7,70000.0,True,4.0,CYLINDERS_4,LINE,600,CARBURETOR,CHAIN,98.0,Suzuki,RF_600,SPORTTOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2011,620000,False,False,Краснодар,7,32017.0,True,28.5,CYLINDERS_2,V_TYPE,680,INJECTOR,CARDAN,65.0,Honda,NT700V,TOURISM,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2008,771000,False,False,Москва,6,38199.0,True,8.0,CYLINDERS_2,OPPOSITE,1200,INJECTOR,CARDAN,110.0,BMW,R_1200_GS,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2010,1400000,False,True,Санкт-Петербург,6,13036.0,True,14.0,CYLINDERS_2,V_TYPE,1585,INJECTOR,BELT,73.0,Harley-Davidson,HERITAGE,ROAD,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2003,500000,False,False,Динская,8,21439.0,True,20.0,CYLINDERS_2,V_TYPE,1600,CARBURETOR,Not_info,63.0,Yamaha,XV_1600_A_WILD_STAR,CRUISER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2009,630000,False,False,Москва,6,14645.0,True,5.0,CYLINDERS_2,LINE,800,INJECTOR,CHAIN,87.0,BMW,F_800_R,ROAD,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2010,460000,False,False,Краснодар,7,48381.0,True,28.5,CYLINDERS_4,LINE,398,INJECTOR,CHAIN,61.0,Suzuki,GSR_400,ROAD,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2004,950000,False,False,Динская,8,9138.0,True,20.0,CYLINDERS_2,V_TYPE,1700,INJECTOR,BELT,85.0,Yamaha,XV_1700_WARRIOR,CRUISER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2013,744326,False,False,Москва,6,48774.0,True,8.0,CYLINDERS_4,LINE,1000,INJECTOR,CHAIN,138.0,Kawasaki,Z_1000SX,SPORTTOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2011,798712,False,False,Москва,6,10927.0,True,8.0,CYLINDERS_4,LINE,1000,INJECTOR,CHAIN,138.0,Kawasaki,Z_1000SX,SPORTTOURISM,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2020,1470000,False,True,Москва,6,224.0,True,5.0,CYLINDERS_2,LINE,995,INJECTOR,CHAIN,105.0,BMW,F_900_XR,SPORTTOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2013,895058,False,False,Москва,6,57601.0,True,8.0,CYLINDERS_4,V_TYPE,800,INJECTOR,CHAIN,106.0,Honda,VFR_800X_CROSSRUNNER,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2012,599000,False,False,Москва,6,22407.0,True,16.0,CYLINDERS_2,V_TYPE,1312,INJECTOR,CARDAN,75.0,Honda,VTX1300,CRUISER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2011,600626,False,False,Москва,6,37076.0,True,8.0,CYLINDERS_4,LINE,1250,INJECTOR,CHAIN,100.0,Suzuki,GSF1250_BANDIT,SPORTTOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2016,986000,False,False,Москва,6,30389.0,True,8.0,CYLINDERS_3,LINE,850,INJECTOR,CHAIN,115.0,Yamaha,MT_09_TRACER,TOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2018,1595000,False,True,Новосибирск,7,7228.0,True,22.0,CYLINDERS_2,V_TYPE,883,INJECTOR,BELT,54.0,Harley-Davidson,XLH_883,CUSTOM,STROKES_4,TRANSMISSION_5
2,ORIGINAL,2013,1745000,False,True,Новосибирск,7,28940.0,True,15.0,CYLINDERS_2,V_TYPE,1690,INJECTOR,BELT,79.0,Harley-Davidson,FAT_BOY,CRUISER,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2018,1171161,False,False,Москва,6,25013.0,True,8.0,CYLINDERS_4,LINE,1000,INJECTOR,CHAIN,138.0,Kawasaki,Z_1000SX,SPORTTOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2020,1862500,False,True,Новосибирск,7,19997.0,True,9.0,CYLINDERS_2,V_TYPE,1868,INJECTOR,BELT,93.0,Harley-Davidson,STREET_GLIDE_SPECIAL,CRUISER,STROKES_4,TRANSMISSION_6
3,ORIGINAL,2007,460000,False,False,Чистенькое,8,91616.25,True,5.0,CYLINDERS_4,LINE,1300,INJECTOR,CARDAN,148.0,Yamaha,FJR_1300,SPORTTOURISM,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2015,930000,False,True,Новосибирск,7,36284.0,True,11.0,CYLINDERS_2,V_TYPE,1200,INJECTOR,BELT,67.0,Harley-Davidson,SPORTSTER_,CLASSIC,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2018,1862500,False,True,Красноярск,7,17230.0,True,18.0,CYLINDERS_2,V_TYPE,1745,INJECTOR,BELT,84.0,Harley-Davidson,TRI_GLIDE,TRIKE,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2017,1862500,False,True,Новосибирск,7,7555.0,True,16.0,CYLINDERS_2,V_TYPE,1868,INJECTOR,BELT,106.0,Harley-Davidson,CVO_LIMITED,CRUISER,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2019,950000,False,True,Новосибирск,7,47600.0,True,9.0,CYLINDERS_2,V_TYPE,1200,INJECTOR,BELT,67.0,Harley-Davidson,SPORTSTER_,CLASSIC,STROKES_4,TRANSMISSION_5
2,ORIGINAL,2012,600000,False,False,Омск,7,28000.0,True,14.0,CYLINDERS_2,LINE,700,INJECTOR,CHAIN,50.0,Honda,NC_700_X,ROAD,STROKES_4,ROBOTIC_2_CLUTCH
1,ORIGINAL,2011,735000,False,False,Москва,6,26181.0,True,11.0,CYLINDERS_4,V_TYPE,1200,INJECTOR,CARDAN,172.0,Honda,VFR_1200,SPORTTOURISM,STROKES_4,AUTOMATIC
3,ORIGINAL,2014,600000,False,False,Москва,6,23840.0,True,14.0,CYLINDERS_2,LINE,650,INJECTOR,CHAIN,72.0,Kawasaki,ER_6N,NAKEDBIKE,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2013,1850000,False,False,Петрово-Дальнее,7,18664.0,True,7.0,CYLINDERS_2,V_TYPE,1690,INJECTOR,BELT,79.0,Harley-Davidson,FAT_BOY,CHOPPER,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2012,720000,False,False,Лобня,7,34000.0,True,9.0,CYLINDERS_4,LINE,1000,INJECTOR,CHAIN,118.0,Kawasaki,VERSYS_1000,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
4,ORIGINAL,2014,1700000,False,False,Москва,6,7500.0,True,5.0,CYLINDERS_2,V_TYPE,1199,INJECTOR,Not_info,195.0,Ducati,1199_PANIGALE,SUPERSPORT,STROKES_4,TRANSMISSION_6_FORWARD_AND_BACK
1,ORIGINAL,2020,1450000,False,False,Москва,6,5900.0,True,8.0,CYLINDERS_2,LINE,900,INJECTOR,CHAIN,105.0,BMW,F_900_XR,SPORTENDURO,STROKES_4,TRANSMISSION_6
3,ORIGINAL,2011,595000,False,False,Москва,6,17959.0,True,13.0,CYLINDERS_4,LINE,600,INJECTOR,Not_info,77.0,Yamaha,XJ6,ROAD,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2011,820000,False,True,Москва,6,67862.0,True,12.0,CYLINDERS_4,LINE,1352,INJECTOR,CARDAN,160.0,Kawasaki,1400_GTR,SPORTTOURISM,STROKES_4,TRANSMISSION_6
1,DUPLICATE,2012,18000,False,False,Томск,7,5743.0,True,6.0,CYLINDERS_1,LINE,60,CARBURETOR,BELT,2.0,Racer,TOURIST,CHILDISH,STROKES_4,VARIATOR
1,ORIGINAL,2019,1862500,False,True,Москва,6,6473.0,True,8.0,CYLINDERS_4,LINE,999,INJECTOR,CHAIN,107.0,BMW,S_1000_RR,SUPERSPORT,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2008,695000,False,False,Владивосток,7,21273.0,True,7.0,CYLINDERS_2,V_TYPE,990,INJECTOR,CHAIN,114.0,KTM,990_ADVENTURE,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
1,ORIGINAL,1998,486000,False,False,Москва,6,40633.0,True,8.0,CYLINDERS_2,V_TYPE,1500,CARBURETOR,CARDAN,66.0,Suzuki,VL_1500,CRUISER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2017,850000,False,False,Гаврилково,7,450.0,True,5.0,CYLINDERS_2,LINE,700,INJECTOR,CHAIN,48.0,Honda,CTX_700,TOURISM,STROKES_4,TRANSMISSION_6
3,ORIGINAL,2010,1388000,False,False,Екатеринбург,7,8293.0,True,8.0,CYLINDERS_4,V_TYPE,1700,INJECTOR,CARDAN,200.0,Yamaha,VMAX_1700,ROAD,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2020,750000,False,False,Москва,6,3000.0,True,12.0,CYLINDERS_2,V_TYPE,749,INJECTOR,CARDAN,44.0,Honda,VT_750,CRUISER,STROKES_4,TRANSMISSION_4
1,ORIGINAL,2021,1862500,False,True,Москва,6,1.0,True,5.0,CYLINDERS_2,OPPOSITE,1170,INJECTOR,CARDAN,110.0,BMW,R_NINE_T,NAKEDBIKE,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2008,535000,False,False,Москва,6,22146.0,True,14.0,CYLINDERS_2,V_TYPE,900,INJECTOR,BELT,53.0,Kawasaki,VN900_VULCAN,CRUISER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2021,1862500,False,True,Самара,7,375.0,True,9.0,CYLINDERS_2,V_TYPE,1250,INJECTOR,CHAIN,152.0,Harley-Davidson,PAN_AMERICA,ROAD,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2005,650000,False,False,Динская,8,13945.0,True,20.0,CYLINDERS_4,LINE,1300,INJECTOR,Not_info,146.0,Yamaha,FJR_1300,SPORTTOURISM,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2008,750000,False,False,Динская,8,33040.0,True,20.0,CYLINDERS_2,V_TYPE,1800,INJECTOR,Not_info,115.0,Suzuki,INTRUDER_C1800R__VLR1800_,CRUISER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2006,850000,False,False,Динская,8,46490.0,True,20.0,CYLINDERS_2,V_TYPE,1584,INJECTOR,Not_info,71.0,Harley-Davidson,ELECTRA_GLIDE_,CRUISER,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2002,670000,False,False,Динская,8,25394.0,True,20.0,CYLINDERS_2,V_TYPE,1800,INJECTOR,Not_info,106.0,Honda,VTX_,CHOPPER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2011,650000,False,False,Динская,8,5322.0,True,20.0,CYLINDERS_2,V_TYPE,950,INJECTOR,Not_info,54.0,Yamaha,XVS_950,CRUISER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2020,1862500,False,True,Челябинск,7,718.0,True,20.0,CYLINDERS_2,V_TYPE,1868,INJECTOR,BELT,90.0,Harley-Davidson,_STREET_GLIDE,ROAD,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2014,1060000,False,False,Краснодар,7,13881.0,True,28.5,CYLINDERS_3,LINE,2025,INJECTOR,CARDAN,167.0,Triumph,ROCKET,CRUISER,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2006,550000,False,False,Динская,8,25647.0,True,20.0,CYLINDERS_2,V_TYPE,1300,CARBURETOR,Not_info,75.0,Honda,VTX1300,CRUISER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,1993,399000,False,False,Владивосток,7,25370.0,True,20.0,CYLINDERS_6,OPPOSITE,1500,CARBURETOR,Not_info,100.0,Honda,GL_1500,CRUISER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2011,735000,False,False,Владивосток,7,36527.0,True,7.0,CYLINDERS_2,LINE,800,INJECTOR,CHAIN,85.0,BMW,F_800_GS,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2012,795000,False,False,Владивосток,7,62290.0,True,7.0,CYLINDERS_2,LINE,1200,INJECTOR,CARDAN,111.0,Yamaha,XT_1200Z_SUPER_TENERE,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2005,435000,False,False,Владивосток,7,27458.0,True,7.0,CYLINDERS_1,LINE,650,INJECTOR,CHAIN,51.0,BMW,F_650_GS,TOURIST_ENDURO,STROKES_4,TRANSMISSION_5
4,ORIGINAL,2012,520000,False,False,Москва,6,27000.0,True,3.0,CYLINDERS_4,LINE,600,INJECTOR,CHAIN,78.0,Yamaha,XJ6,SPORTTOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2002,360000,False,False,Владивосток,7,33240.0,True,20.0,CYLINDERS_2,V_TYPE,1100,CARBURETOR,Not_info,67.0,Honda,VT_1100,CHOPPER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2001,650000,False,False,Москва,6,76853.0,True,14.0,CYLINDERS_2,V_TYPE,1449,INJECTOR,BELT,63.0,Harley-Davidson,SOFTAIL_DEUCE,CRUISER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2021,1862500,False,False,Санкт-Петербург,6,10000.0,True,24.0,CYLINDERS_2,OPPOSITE,1250,INJECTOR,Not_info,136.0,BMW,R_1250_GS,ROAD,STROKES_4,TRANSMISSION_6
4,ORIGINAL,2015,1750000,False,False,Москва,6,32000.0,True,6.0,CYLINDERS_6,LINE,1600,INJECTOR,Not_info,107.0,BMW,K_1600_GTL,TOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2017,795000,False,False,Владивосток,7,8910.0,True,6.0,CYLINDERS_3,LINE,850,INJECTOR,CHAIN,115.0,Yamaha,XSR_900,NAKEDBIKE,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2016,1862500,False,False,Москва,6,5948.0,True,8.0,CYLINDERS_2,V_TYPE,1260,INJECTOR,CHAIN,152.0,Ducati,XDIAVEL,CRUISER,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2021,711000,False,True,Москва,6,11250.0,True,7.0,CYLINDERS_1,LINE,373,INJECTOR,CHAIN,44.0,KTM,390_ADVENTURE,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2015,830000,False,True,Москва,6,21128.0,True,8.0,CYLINDERS_2,LINE,745,INJECTOR,CHAIN,55.0,Honda,NC_750_X,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
3,ORIGINAL,2006,550000,False,True,Санкт-Петербург,6,38030.0,True,18.0,CYLINDERS_4,V_TYPE,1300,CARBURETOR,CARDAN,97.0,Yamaha,XVZ_1300,CRUISER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2013,638000,False,False,Москва,6,43671.0,True,8.0,CYLINDERS_2,V_TYPE,650,INJECTOR,CHAIN,70.0,Suzuki,V_STROM_DL_650,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
1,ORIGINAL,1999,520000,False,False,Москва,6,14670.0,True,8.0,CYLINDERS_2,V_TYPE,1600,CARBURETOR,BELT,63.0,Yamaha,XV_1600_A_WILD_STAR,CRUISER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2012,567310,False,False,Москва,6,31973.0,True,8.0,CYLINDERS_2,LINE,700,INJECTOR,CHAIN,50.0,Honda,NC_700_S,ROAD,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2007,650000,False,False,Москва,6,23600.0,True,5.0,CYLINDERS_2,V_TYPE,1300,CARBURETOR,CARDAN,75.0,Honda,VTX1300,CRUISER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2019,1500000,False,False,Белгород,7,5300.0,True,10.0,CYLINDERS_2,LINE,1000,INJECTOR,CHAIN,95.0,Honda,CRF_1000L_AFRICA_TWIN,TOURIST_ENDURO,STROKES_4,ROBOTIC_2_CLUTCH
1,ORIGINAL,2012,445000,False,False,Уфа,7,21000.0,True,4.0,CYLINDERS_2,LINE,649,INJECTOR,CHAIN,72.0,Kawasaki,ER_6,ROAD,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2002,280000,False,False,Санкт-Петербург,6,58800.0,True,13.0,CYLINDERS_2,V_TYPE,400,CARBURETOR,CARDAN,30.0,Yamaha,XVS_400,CHOPPER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2003,320000,False,False,Санкт-Петербург,6,35500.0,True,10.0,CYLINDERS_2,V_TYPE,400,CARBURETOR,CARDAN,30.0,Yamaha,XVS_400,CHOPPER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,1997,280000,False,False,Санкт-Петербург,6,14985.0,True,18.0,CYLINDERS_4,LINE,400,CARBURETOR,CHAIN,42.0,Yamaha,XJ_400,ROAD,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2005,300000,False,False,Санкт-Петербург,6,70826.0,True,10.0,CYLINDERS_2,V_TYPE,400,CARBURETOR,CARDAN,33.0,Suzuki,BOULEVARD_400,CHOPPER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2002,320000,False,False,Санкт-Петербург,6,38028.0,True,11.0,CYLINDERS_2,V_TYPE,400,CARBURETOR,CARDAN,30.0,Yamaha,XVS_400,CHOPPER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2002,420000,False,False,Санкт-Петербург,6,76100.0,True,15.0,CYLINDERS_2,OPPOSITE,1150,INJECTOR,CARDAN,100.0,BMW,R_1150_RS,SPORTTOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,1996,380000,False,False,Санкт-Петербург,6,59296.0,True,10.0,CYLINDERS_2,OPPOSITE,1100,INJECTOR,CARDAN,90.0,BMW,R_1100_RT,TOURISM,STROKES_4,TRANSMISSION_5
2,ORIGINAL,2014,1862500,False,True,Красноярск,7,2345.0,True,18.0,CYLINDERS_2,V_TYPE,1690,INJECTOR,BELT,79.0,Harley-Davidson,FAT_BOY,CRUISER,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2015,1065000,False,False,Москва,6,26239.0,True,11.0,CYLINDERS_2,V_TYPE,1200,INJECTOR,CHAIN,163.0,Ducati,DIAVEL,CRUISER,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2020,999000,False,True,Красноярск,7,1476.0,True,11.0,CYLINDERS_2,V_TYPE,750,INJECTOR,BELT,57.0,Harley-Davidson,STREET,CLASSIC,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2003,365000,False,False,Москва,6,44683.0,True,11.0,CYLINDERS_2,V_TYPE,750,INJECTOR,CHAIN,45.0,Honda,VT_750,CRUISER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2000,355000,False,False,Москва,6,38309.0,True,10.0,CYLINDERS_2,V_TYPE,1100,CARBURETOR,CARDAN,65.0,Yamaha,XVS_1100,CRUISER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2009,535000,False,False,Москва,6,42061.0,True,10.0,CYLINDERS_2,V_TYPE,883,INJECTOR,BELT,54.0,Harley-Davidson,XLH_883,CHOPPER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2017,705000,False,False,Москва,6,23552.0,True,11.0,CYLINDERS_2,LINE,750,INJECTOR,CHAIN,55.0,Honda,NC_750_X,SPORTENDURO,STROKES_4,TRANSMISSION_6
3,ORIGINAL,2011,700000,False,False,Москва,6,20000.0,True,6.0,CYLINDERS_2,V_TYPE,883,INJECTOR,BELT,54.0,Harley-Davidson,XLH_883,CRUISER,STROKES_4,TRANSMISSION_5
2,ORIGINAL,1997,300000,False,False,Люберцы,7,70000.0,True,9.0,CYLINDERS_4,LINE,1137,CARBURETOR,CHAIN,164.0,Honda,CBR_1100,SPORTTOURISM,STROKES_4,TRANSMISSION_6
3,ORIGINAL,2005,450000,False,False,Воронеж,7,66300.0,True,1.0,CYLINDERS_4,LINE,999,INJECTOR,CHAIN,178.0,Suzuki,GSX_R_1000,SPORTBIKE,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2013,180000,False,False,Москва,6,10730.0,True,5.0,CYLINDERS_1,LINE,250,INJECTOR,CHAIN,25.0,Sym,WOLF_T2,NAKEDBIKE,STROKES_4,TRANSMISSION_6
3,ORIGINAL,2018,500000,False,False,Санкт-Петербург,6,5300.0,True,13.0,CYLINDERS_1,LINE,313,INJECTOR,CHAIN,34.0,BMW,G_310_GS,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2008,410000,False,False,Владивосток,7,10000.0,True,27.0,CYLINDERS_2,V_TYPE,1100,CARBURETOR,CARDAN,65.0,Yamaha,XVS_1100,CHOPPER,STROKES_4,TRANSMISSION_5
2,ORIGINAL,2017,525000,False,False,Санкт-Петербург,6,2492.0,True,15.0,CYLINDERS_1,LINE,310,INJECTOR,CHAIN,34.0,BMW,G310R,NAKEDBIKE,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2002,490000,False,False,Санкт-Петербург,6,61124.0,True,8.0,CYLINDERS_2,V_TYPE,1100,CARBURETOR,Not_info,60.0,Yamaha,XVS_1100,CHOPPER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,1999,556624,False,False,Москва,6,21930.0,True,8.0,CYLINDERS_4,LINE,1100,INJECTOR,CHAIN,164.0,Honda,CBR_1100,SPORTTOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2002,450000,False,False,Санкт-Петербург,6,53148.0,True,8.0,CYLINDERS_2,LINE,900,INJECTOR,CHAIN,74.0,Yamaha,TDM_900,ROAD,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2013,609000,False,False,Москва,6,43025.0,True,8.0,CYLINDERS_2,LINE,700,INJECTOR,CHAIN,50.0,Honda,NC_700_S,ROAD,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2015,1276000,False,False,Москва,6,31010.0,True,8.0,CYLINDERS_2,V_TYPE,1200,INJECTOR,CHAIN,150.0,Ducati,MULTISTRADA_1200,SPORTTOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2001,450000,False,False,Санкт-Петербург,6,16651.0,True,7.0,CYLINDERS_4,LINE,599,INJECTOR,Not_info,102.0,Honda,CBR_600_F,SPORTBIKE,STROKES_4,TRANSMISSION_6
1,ORIGINAL,1996,360000,False,False,Санкт-Петербург,6,17580.0,True,8.0,CYLINDERS_1,LINE,250,CARBURETOR,Not_info,29.0,Suzuki,DJEBEL_250,OFFROAD_ENDURO,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2003,260000,False,False,Санкт-Петербург,6,12832.0,True,8.0,CYLINDERS_1,LINE,199,CARBURETOR,Not_info,16.0,Suzuki,RV_200_VANVAN,ROAD,STROKES_4,TRANSMISSION_5
3,ORIGINAL,2001,288000,False,False,Москва,6,51000.0,True,4.0,CYLINDERS_4,LINE,929,INJECTOR,CHAIN,160.0,Honda,CBR_929,CUSTOM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2020,999999,False,False,Уфа,7,2237.0,True,20.0,CYLINDERS_3,LINE,850,INJECTOR,CHAIN,115.0,Yamaha,XSR_900,ALLROUND,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2016,990000,False,False,Москва,6,13400.0,True,8.0,CYLINDERS_2,LINE,800,INJECTOR,Not_info,75.0,Ducati,SCRAMBLER,CLASSIC,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2005,425000,False,False,Краснодар,7,35704.0,True,28.5,CYLINDERS_2,V_TYPE,803,INJECTOR,CHAIN,77.0,Ducati,MONSTER_S2,NAKEDBIKE,STROKES_4,TRANSMISSION_6
1,ORIGINAL,1999,345000,False,False,Москва,6,40000.0,True,21.0,CYLINDERS_4,LINE,600,CARBURETOR,CHAIN,109.0,Honda,CBR_600_F,SPORTTOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2013,290000,False,False,Пермь,7,28000.0,True,1.0,CYLINDERS_1,LINE,250,INJECTOR,CHAIN,26.0,Honda,CBR250,SPORTTOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2010,290000,False,False,Пермь,7,18000.0,True,1.0,CYLINDERS_2,LINE,250,INJECTOR,CHAIN,33.0,Kawasaki,_NINJA,SPORTBIKE,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2001,400000,False,False,Москва,6,40000.0,True,14.0,CYLINDERS_4,LINE,600,INJECTOR,CHAIN,109.0,Honda,CBR_600_F,SPORTTOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2004,100000,False,False,Пермь,7,12000.0,True,1.0,CYLINDERS_1,LINE,50,CARBURETOR,CHAIN,4.0,Honda,APE_50,ROAD,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2009,820000,False,False,Краснодар,7,45758.0,True,28.5,CYLINDERS_2,V_TYPE,1900,INJECTOR,BELT,100.0,Yamaha,XV1900,CHOPPER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2009,465000,False,False,Москва,6,32000.0,True,8.0,CYLINDERS_4,LINE,600,INJECTOR,CHAIN,78.0,Honda,CBF_600S,ROAD,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2014,700000,False,False,Санкт-Петербург,6,23943.0,True,7.0,CYLINDERS_3,LINE,847,INJECTOR,CHAIN,115.0,Yamaha,MT_09,NAKEDBIKE,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2008,385000,False,False,Москва,6,7506.0,True,19.0,CYLINDERS_2,LINE,650,INJECTOR,Not_info,72.0,Kawasaki,ER_6N,ROAD,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2010,850000,False,False,Раменское,8,58000.0,True,11.0,CYLINDERS_2,V_TYPE,1680,INJECTOR,Not_info,71.0,Harley-Davidson,ELECTRA_GLIDE_,TOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2005,260000,False,False,Пермь,7,28000.0,True,2.0,CYLINDERS_2,V_TYPE,400,CARBURETOR,CHAIN,53.0,Suzuki,SV_400_S,ROAD,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2017,1200000,False,False,Москва,6,40395.0,True,21.0,CYLINDERS_2,V_TYPE,1000,INJECTOR,BELT,78.0,Indian,SCOUT,CHOPPER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2016,1300000,False,False,Москва,6,6032.0,True,24.0,CYLINDERS_2,V_TYPE,1133,INJECTOR,BELT,100.0,Indian,SCOUT,CHOPPER,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2011,550000,False,False,Санкт-Петербург,6,90050.0,True,8.0,CYLINDERS_2,LINE,800,INJECTOR,CHAIN,87.0,BMW,F_800_GS,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
4,ORIGINAL,2006,420000,False,False,Калининград,7,50000.0,True,8.0,CYLINDERS_2,V_TYPE,1100,CARBURETOR,CARDAN,63.0,Yamaha,XVS_1100,CHOPPER,STROKES_2,TRANSMISSION_5
3,ORIGINAL,2014,330000,False,False,Санкт-Петербург,6,8000.0,True,11.0,CYLINDERS_2,LINE,250,INJECTOR,CHAIN,25.0,Suzuki,GW_250,ROAD,STROKES_4,TRANSMISSION_6
